Transaction_ID,Date,Timestamp,Sender_Customer_ID,Sender_Customer_Name,Receiver_Account_Number,Transaction_Amount,ml_probability,risk_score,risk_band,reason_1,reason_2,reason_3,rules_fired,split,is_suspicious_gt
TXN250221Q0PEKX,2025-02-21,12:12:53,100000299,Rohan Rathod,215483308704,3865.53,0.014,1.3,LOW,customer_history_count (+0.52),amount_vs_customer_median (+0.21),amount_percentile (+0.11),,train,0
TXN2501207IB6QH,2025-01-20,20:33:03,100000237,Meera Sharma,333713211154,6555.81,0.0139,1.3,LOW,receiver_historical_count (+0.59),amount_vs_customer_median (+0.15),destination_port_novelty (+0.12),,train,0
TXN250113ENUR6T,2025-01-13,20:41:02,100000168,Ishaan Malhotra,746783435141,19927.78,0.0142,1.3,LOW,caller_historical_frequency (+0.54),nearest_session_before_seconds (+0.19),destination_ip_novelty (+0.10),,train,0
TXN250126CEPQJE,2025-01-26,08:47:24,100000035,Niraj Rathod,121421385899,30852.36,0.0144,1.3,LOW,destination_ip_novelty (+0.08),customer_history_count (+0.08),nearest_call_before_seconds (+0.08),,train,0
ATM25030534S45P,2025-03-05,07:47:17,100000379,Aditya Kulkarni,669892282068,7497.11,0.0137,1.3,LOW,max_call_duration_30m (+0.55),total_call_duration_30m (+0.34),calls_previous_30m (+0.11),,val,0
TXN2503118RL2DX,2025-03-11,10:03:17,100000122,Arjun Varghese,183177879528,20725.14,0.0137,1.3,LOW,customer_history_count (+0.23),caller_historical_frequency (+0.22),receiver_seen_before (+0.09),,test,0
ATM250111UN677L,2025-01-11,12:06:05,100000009,Niraj Pandey,261376105495,9106.48,0.0136,1.3,LOW,receiver_frequency (+0.33),destination_ip_novelty (+0.09),txn_rate_acceleration (+0.08),,train,0
ATM250129GTZ4VH,2025-01-29,09:16:59,100000219,Manish Agarwal,395672360379,35124.16,0.0135,1.3,LOW,caller_historical_frequency (+0.40),customer_history_count (+0.18),calls_previous_30m (+0.12),,train,0
TXN250329P2ZA64,2025-03-29,05:15:51,100000140,Divya Joshi,364911456494,3675.35,0.0136,1.3,LOW,transaction_hour (+1.20),customer_history_count (+0.27),destination_port_novelty (+0.10),ODD_HOUR,test,0
TXN250301L9MTKY,2025-03-01,15:54:00,100000146,Rohan Nair,955940455598,7930.14,0.014,1.3,LOW,caller_historical_frequency (+0.37),receiver_frequency (+0.36),customer_history_count (+0.12),,val,0
TXN2502269NO3OU,2025-02-26,19:35:48,100000374,Manish Kulkarni,215875070648,4628.72,0.014,1.3,LOW,caller_historical_frequency (+0.26),receiver_frequency (+0.24),amount_percentile (+0.13),,val,0
ATM250214ROZS7F,2025-02-14,19:18:01,100000259,Priya Sharma,519735359829,16535.55,0.0136,1.3,LOW,receiver_frequency (+0.39),time_since_previous_transaction (+0.22),caller_historical_frequency (+0.08),,train,0
TXN250317E0Q2R2,2025-03-17,06:24:25,100000354,Divya Bose,703499594486,21937.31,0.0142,1.3,LOW,transaction_hour (+0.83),destination_port_novelty (+0.08),destination_ip_novelty (+0.07),,test,0
ATM250210NV9PZP,2025-02-10,06:39:57,100000364,Niraj Iyer,990797271464,13954.15,0.0141,1.3,LOW,transaction_hour (+0.91),amount_percentile (+0.27),destination_ip_novelty (+0.07),,train,0
TXN250129IUSA71,2025-01-29,13:42:17,100000095,Aditya Nair,421861640412,30493.61,0.0143,1.3,LOW,caller_historical_frequency (+0.20),nearest_session_before_seconds (+0.09),receiver_seen_before (+0.08),,train,0
ATM2501059660TO,2025-01-05,17:19:32,100000237,Meera Sharma,333713211154,12311.45,0.0144,1.3,LOW,receiver_historical_count (+2.53),receiver_seen_before (+0.05),cell_novelty (+0.04),,train,0
TXN250113LTIFW9,2025-01-13,10:47:13,100000014,Kavya Pandey,856840285641,3996.89,0.0138,1.3,LOW,receiver_historical_count (+0.48),caller_historical_frequency (+0.39),amount_vs_customer_median (+0.19),,train,0
TXN250105YEI702,2025-01-05,13:37:46,100000017,Sarthak Rathod,248807352330,21173.69,0.0141,1.3,LOW,imei_novelty (+1.34),cdr_imsi_imei_pair_novelty (+0.31),txn_count_previous_30m (+0.04),,train,0
TXN250210Z58KO7,2025-02-10,16:29:35,100000217,Niraj Sharma,319267312899,17690.53,0.014,1.3,LOW,customer_history_count (+0.89),session_duration_deviation (+0.11),receiver_seen_before (+0.09),,train,0
ATM250312T50603,2025-03-12,13:07:17,100000262,Aditya Pandey,949534263533,30119.4,0.0141,1.3,LOW,nearest_session_before_seconds (+1.42),customer_history_count (+0.09),destination_port_novelty (+0.08),,test,0
ATM250102PJHBUX,2025-01-02,06:34:17,100000235,Kavya Malhotra,754312588160,5280.55,0.0144,1.3,LOW,transaction_hour (+0.85),imei_novelty (+0.82),cdr_imsi_imei_pair_novelty (+0.23),,train,0
TXN250301YZMSU6,2025-03-01,23:56:38,100000175,Ananya Iyer,875258277822,9778.89,0.0142,1.3,LOW,transaction_hour (+0.97),txn_velocity_vs_customer_norm (+0.34),destination_ip_novelty (+0.08),,val,0
TXN250125SJ031T,2025-01-25,19:53:24,100000071,Kaushik Menon,422705753837,4076.09,0.0142,1.3,LOW,caller_historical_frequency (+0.57),amount_percentile (+0.14),destination_port_novelty (+0.09),,train,0
TXN250328EIKDBN,2025-03-28,14:50:21,100000247,Meera Bose,981062156817,28752.4,0.0141,1.3,LOW,customer_history_count (+0.64),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,test,1
TXN2501296FDRE5,2025-01-29,15:59:14,100000128,Priya Banerjee,392371521910,4577.3,0.0139,1.3,LOW,amount_vs_customer_median (+0.32),destination_port_novelty (+0.11),nearest_call_before_seconds (+0.08),,train,0
ATM250227JC7LYZ,2025-02-27,20:53:51,100000368,Rohan Agarwal,751920905955,45303.97,0.0136,1.3,LOW,caller_historical_frequency (+0.21),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,val,0
TXN250227VARNT5,2025-02-27,20:23:20,100000083,Sneha Menon,586595627864,34138.22,0.0139,1.3,LOW,customer_history_count (+0.62),caller_historical_frequency (+0.18),destination_ip_novelty (+0.08),,val,0
ATM2501053ADVZ1,2025-01-05,18:11:45,100000007,Kavya Agarwal,832365970325,12994.22,0.0138,1.3,LOW,receiver_historical_count (+1.35),imei_novelty (+0.79),cdr_imsi_imei_pair_novelty (+0.22),,train,0
TXN250310GP6ME0,2025-03-10,10:15:38,100000021,Ishaan Joshi,473470705444,37808.29,0.0136,1.3,LOW,customer_history_count (+0.53),destination_ip_novelty (+0.07),destination_port_novelty (+0.07),,test,0
ATM250323RLAC8L,2025-03-23,13:51:05,100000360,Sneha Agarwal,475378826055,25129.87,0.0139,1.3,LOW,caller_historical_frequency (+0.65),session_duration_deviation (+0.11),customer_history_count (+0.10),,test,0
TXN250131FSKDQI,2025-01-31,09:09:43,100000362,Kaushik Gupta,288247605016,2630.92,0.0143,1.3,LOW,amount_vs_customer_median (+0.34),amount_percentile (+0.27),destination_port_novelty (+0.10),,train,0
TXN250309K7L9AN,2025-03-09,15:07:29,100000380,Rohan Banerjee,105872457427,59625.49,0.0134,1.3,LOW,customer_history_count (+0.34),amount_percentile (+0.19),caller_historical_frequency (+0.15),,test,0
TXN250104QNWFAF,2025-01-04,17:11:11,100000104,Rahul Sharma,239429499957,75785.64,0.0143,1.3,LOW,imei_novelty (+1.32),transaction_amount (+0.69),cdr_imsi_imei_pair_novelty (+0.32),,train,0
TXN250302LNSVSS,2025-03-02,04:59:43,100000043,Ishaan Reddy,470507885696,2889.89,0.0138,1.3,LOW,transaction_hour (+2.26),amount_vs_customer_median (+0.17),destination_port_novelty (+0.10),ODD_HOUR,val,0
ATM250223AT3W6L,2025-02-23,10:07:58,100000110,Aditya Gupta,212919698381,1574.38,0.0142,1.3,LOW,circle_mismatch_30m (+1.13),roaming_change (+0.48),customer_history_count (+0.31),,train,0
ATM250330KY8AJY,2025-03-30,13:49:00,100000123,Ananya Kulkarni,191004185304,8759.73,0.0135,1.3,LOW,nearest_session_before_seconds (+1.46),customer_history_count (+0.41),caller_historical_frequency (+0.13),,test,0
TXN250213VC0HS4,2025-02-13,12:53:03,100000050,Rahul Gupta,981597081762,28384.99,0.0135,1.3,LOW,customer_history_count (+0.79),receiver_frequency (+0.13),destination_ip_novelty (+0.07),,train,0
TXN250110K9EECI,2025-01-10,10:05:49,100000368,Rohan Agarwal,621991353720,17959.19,0.0139,1.3,LOW,receiver_historical_count (+1.09),nearest_session_before_seconds (+0.15),destination_ip_novelty (+0.10),,train,0
TXN250123MOHICX,2025-01-23,06:29:02,100000014,Kavya Pandey,596091572248,5247.81,0.0136,1.3,LOW,transaction_hour (+0.61),nearest_session_before_seconds (+0.15),caller_historical_frequency (+0.13),,train,0
TXN2503109PQ0VW,2025-03-10,09:37:36,100000158,Vikram Menon,393561828617,29187.16,0.0144,1.3,LOW,nearest_session_before_seconds (+1.53),customer_history_count (+0.17),caller_historical_frequency (+0.14),,test,0
TXN250115KOIXKB,2025-01-15,09:24:48,100000263,Manish Varghese,587296118271,18028.52,0.0143,1.3,LOW,max_call_duration_30m (+0.77),total_call_duration_30m (+0.20),destination_ip_novelty (+0.06),,train,0
ATM250212XF81EZ,2025-02-12,23:20:49,100000064,Meera Pandey,722699729557,23687.31,0.0143,1.3,LOW,customer_history_count (+0.45),transaction_hour (+0.26),caller_historical_frequency (+0.12),,train,0
TXN2502141XKEAQ,2025-02-14,18:37:29,100000035,Niraj Rathod,690489113592,35008.01,0.0138,1.3,LOW,caller_historical_frequency (+0.50),calls_previous_30m (+0.12),nearest_call_before_seconds (+0.09),,train,0
ATM250106U39LV3,2025-01-06,08:26:16,100000316,Kavya Bose,993597256602,5756.83,0.0136,1.3,LOW,imei_novelty (+1.51),cdr_imsi_imei_pair_novelty (+0.43),txn_count_previous_30m (+0.04),,train,0
TXN250327T72SLQ,2025-03-27,09:06:55,100000365,Vikram Menon,730766076782,16495.27,0.0138,1.3,LOW,session_duration_deviation (+1.42),destination_ip_novelty (+0.06),cell_novelty (+0.06),,test,0
TXN250311DPPBI5,2025-03-11,12:08:32,100000284,Ananya Agarwal,721050643757,17059.12,0.0137,1.3,LOW,nearest_session_before_seconds (+1.35),receiver_frequency (+0.13),destination_ip_novelty (+0.08),,test,0
TXN250226ZQRMTI,2025-02-26,20:01:21,100000140,Divya Joshi,435035199231,10825.33,0.0136,1.3,LOW,customer_history_count (+0.53),transaction_hour (+0.25),destination_ip_novelty (+0.09),,val,0
TXN250116TQPDJB,2025-01-16,17:04:47,100000351,Rohan Agarwal,239630627541,6125.76,0.0141,1.3,LOW,receiver_historical_count (+1.00),destination_ip_novelty (+0.09),amount_vs_customer_median (+0.08),,train,0
TXN2502142230EC,2025-02-14,17:04:21,100000120,Ananya Iyer,260338985437,7142.64,0.0134,1.3,LOW,session_duration_deviation (+1.25),customer_history_count (+0.44),time_since_previous_transaction (+0.08),,train,0
ATM250112X6K535,2025-01-12,10:38:28,100000041,Rahul Sharma,334566803002,11704.8,0.0135,1.3,LOW,nearest_session_before_seconds (+0.31),caller_historical_frequency (+0.08),destination_ip_novelty (+0.08),,train,0
ATM250305SZECUH,2025-03-05,07:56:55,100000312,Niraj Joshi,581758196839,11322.44,0.014,1.3,LOW,session_duration_deviation (+1.49),customer_history_count (+0.34),caller_historical_frequency (+0.08),,val,0
TXN2501084M3FYO,2025-01-08,10:34:10,100000042,Kavya Agarwal,242849205698,7742.97,0.0136,1.3,LOW,imei_novelty (+1.82),cdr_imsi_imei_pair_novelty (+0.40),destination_ip_novelty (+0.23),,train,0
TXN250313VZ5RYS,2025-03-13,16:42:57,100000286,Sarthak Nair,687717817374,10691.56,0.0135,1.3,LOW,session_duration_deviation (+1.24),receiver_frequency (+0.29),caller_historical_frequency (+0.13),,test,0
TXN250323K93PSP,2025-03-23,10:43:33,100000085,Kavya Varghese,576863450767,3335.68,0.0141,1.3,LOW,customer_history_count (+0.75),caller_historical_frequency (+0.25),amount_percentile (+0.15),,test,0
TXN2503138MZS7E,2025-03-13,16:40:04,100000195,Niraj Menon,266617256633,9065.6,0.0144,1.3,LOW,customer_history_count (+0.64),roaming_change (+0.50),amount_percentile (+0.13),,test,0
ATM250303CJHU1B,2025-03-03,12:00:14,100000182,Ananya Rathod,759984539473,8824.95,0.0136,1.3,LOW,max_call_duration_30m (+0.85),total_call_duration_30m (+0.35),caller_historical_frequency (+0.31),,val,0
ATM250131M4QSQF,2025-01-31,14:30:07,100000222,Kavya Agarwal,659649191287,19446.15,0.0138,1.3,LOW,nearest_session_before_seconds (+1.37),caller_historical_frequency (+0.31),receiver_frequency (+0.16),,train,0
TXN250116WKDFX1,2025-01-16,07:29:52,100000377,Kavya Rathod,680250885306,6001.62,0.0134,1.3,LOW,amount_vs_customer_median (+0.28),amount_percentile (+0.21),destination_port_novelty (+0.12),,train,0
TXN250107FBKIYT,2025-01-07,10:40:49,100000116,Rohan Banerjee,839886650378,3212.27,0.0134,1.3,LOW,imei_novelty (+1.38),cdr_imsi_imei_pair_novelty (+0.33),txn_count_previous_30m (+0.04),,train,0
TXN250117ILQ5A2,2025-01-17,12:50:07,100000314,Kaushik Banerjee,738471078930,34268.16,0.0141,1.3,LOW,caller_historical_frequency (+0.67),calls_previous_30m (+0.12),destination_port_novelty (+0.08),,train,0
TXN2503039W45HH,2025-03-03,19:00:35,100000067,Ishaan Chauhan,825690222480,31335.83,0.0138,1.3,LOW,customer_history_count (+0.32),total_call_duration_30m (+0.22),max_call_duration_30m (+0.17),,val,0
TXN2503137DP2T3,2025-03-13,09:27:20,100000380,Rohan Banerjee,471425290978,36076.74,0.0141,1.3,LOW,nearest_session_before_seconds (+1.34),customer_history_count (+0.26),destination_port_novelty (+0.08),,test,0
ATM250204JI6WXI,2025-02-04,12:52:08,100000065,Ishaan Gupta,205954060889,15559.37,0.0134,1.3,LOW,session_duration_deviation (+1.50),customer_history_count (+0.18),destination_port_novelty (+0.07),,train,0
ATM250115B6WZTE,2025-01-15,11:30:38,100000120,Ananya Iyer,914641189718,17573.73,0.0135,1.3,LOW,total_call_duration_30m (+0.94),max_call_duration_30m (+0.75),destination_ip_novelty (+0.08),,train,0
ATM250126QS7V9L,2025-01-26,06:30:56,100000055,Rohan Bose,721050643757,7784.9,0.0141,1.3,LOW,transaction_hour (+0.88),amount_vs_customer_median (+0.09),destination_port_novelty (+0.09),,train,0
ATM250310S8DI7V,2025-03-10,21:09:14,100000011,Divya Varghese,473879196939,3415.99,0.0137,1.3,LOW,customer_history_count (+0.59),transaction_hour (+0.40),amount_vs_customer_median (+0.21),,test,0
TXN250113VPOL5D,2025-01-13,10:54:25,100000371,Arjun Gupta,875258277822,14624.51,0.0144,1.3,LOW,nearest_session_before_seconds (+1.42),amount_percentile (+0.18),destination_port_novelty (+0.11),,train,0
TXN250316TNSSY7,2025-03-16,22:47:40,100000059,Arjun Rathod,480043575237,2425.94,0.0135,1.3,LOW,transaction_hour (+0.75),customer_history_count (+0.47),amount_vs_customer_median (+0.23),,test,0
ATM250301FDH3W9,2025-03-01,21:01:31,100000126,Niraj Banerjee,792915700806,30289.41,0.0141,1.3,LOW,customer_history_count (+0.59),caller_historical_frequency (+0.38),destination_ip_novelty (+0.08),,val,0
TXN250212N8MNQG,2025-02-12,21:53:22,100000020,Vikram Banerjee,779179718154,11018.07,0.0135,1.3,LOW,transaction_hour (+0.59),customer_history_count (+0.50),caller_historical_frequency (+0.21),,train,0
TXN250120BRH3RP,2025-01-20,12:02:32,100000172,Rahul Sharma,404512369810,6422.57,0.0135,1.3,LOW,receiver_frequency (+0.66),amount_vs_customer_median (+0.28),amount_percentile (+0.14),,train,0
TXN250221UCZYUH,2025-02-21,10:26:37,100000037,Sneha Banerjee,678019971006,4882.48,0.0141,1.3,LOW,max_call_duration_30m (+0.63),total_call_duration_30m (+0.45),amount_vs_customer_median (+0.11),,train,0
ATM250118CWHF1J,2025-01-18,08:42:02,100000396,Rohan Gupta,270458323156,6549.98,0.0135,1.3,LOW,receiver_frequency (+0.52),nearest_session_before_seconds (+0.24),time_since_previous_transaction (+0.21),,train,0
TXN250304F8PYXP,2025-03-04,12:46:09,100000328,Sarthak Reddy,287644018377,8915.84,0.0138,1.3,LOW,nearest_session_before_seconds (+1.32),customer_history_count (+0.45),caller_historical_frequency (+0.43),,val,0
TXN250108F25RJU,2025-01-08,23:13:10,100000153,Aditya Iyer,913928212315,5230.56,0.0135,1.3,LOW,receiver_historical_count (+1.48),destination_port_novelty (+0.16),destination_ip_novelty (+0.11),,train,0
ATM250219CA5WTN,2025-02-19,12:31:20,100000390,Kavya Rathod,775764849956,3815.15,0.0141,1.3,LOW,customer_history_count (+0.49),amount_vs_customer_median (+0.34),calls_previous_30m (+0.16),,train,0
TXN250119PFT8ML,2025-01-19,06:00:35,100000040,Sarthak Gupta,564597447314,8242.4,0.0139,1.3,LOW,transaction_hour (+0.97),amount_percentile (+0.10),destination_ip_novelty (+0.07),,train,0
TXN250315VCUGBT,2025-03-15,10:50:11,100000379,Aditya Kulkarni,319267312899,8211.28,0.0135,1.3,LOW,sessions_previous_30m (+1.55),nearest_session_before_seconds (+0.66),destination_port_novelty (+0.07),,test,0
ATM250312IQD3E0,2025-03-12,23:28:50,100000152,Manish Kulkarni,934650547896,35001.77,0.0139,1.3,LOW,customer_history_count (+0.68),transaction_hour (+0.23),destination_port_novelty (+0.08),,test,0
ATM250207QIQ5EP,2025-02-07,10:37:00,100000168,Ishaan Malhotra,362792775629,10223.94,0.0144,1.3,LOW,caller_historical_frequency (+0.21),amount_vs_customer_median (+0.18),nearest_call_before_seconds (+0.13),,train,0
TXN250119V8EY4N,2025-01-19,07:21:53,100000238,Aditya Menon,238893850261,5648.43,0.0141,1.3,LOW,amount_vs_customer_median (+0.46),destination_ip_novelty (+0.10),destination_port_novelty (+0.10),,train,0
TXN250306Y9ZMYN,2025-03-06,10:43:49,100000131,Vikram Agarwal,775764849956,19633.33,0.0143,1.3,LOW,nearest_session_before_seconds (+1.19),customer_history_count (+0.17),caller_historical_frequency (+0.10),,val,0
ATM250319UAYO4S,2025-03-19,23:11:54,100000089,Sneha Chauhan,248807352330,9478.97,0.0141,1.3,LOW,transaction_hour (+0.80),customer_history_count (+0.27),destination_ip_novelty (+0.08),,test,0
TXN250115UK5KXV,2025-01-15,11:37:34,100000041,Rahul Sharma,319267312899,5001.82,0.0136,1.3,LOW,amount_vs_customer_median (+0.43),destination_port_novelty (+0.10),destination_ip_novelty (+0.10),,train,0
TXN250319RN75QN,2025-03-19,22:49:23,100000126,Niraj Banerjee,792915700806,28658.77,0.0137,1.3,LOW,customer_history_count (+0.54),transaction_hour (+0.21),receiver_frequency (+0.13),,test,0
TXN250104NM4RVO,2025-01-04,08:34:29,100000044,Niraj Bose,480043575237,3438.35,0.0141,1.3,LOW,receiver_historical_count (+1.29),imei_novelty (+0.99),cdr_imsi_imei_pair_novelty (+0.27),,train,0
TXN2503069LIEC7,2025-03-06,05:08:27,100000113,Ananya Kulkarni,607046093065,28664.2,0.0141,1.3,LOW,transaction_hour (+1.28),customer_history_count (+0.19),destination_ip_novelty (+0.07),ODD_HOUR,val,0
TXN250219GXRBFY,2025-02-19,15:26:07,100000344,Manish Menon,235214583860,13961.33,0.0139,1.3,LOW,receiver_frequency (+0.39),amount_percentile (+0.25),amount_vs_customer_median (+0.13),,train,0
TXN250219ELKF6U,2025-02-19,16:37:54,100000150,Sneha Menon,212919698381,10339.59,0.0143,1.3,LOW,customer_history_count (+0.57),roaming_change (+0.48),caller_historical_frequency (+0.18),,train,0
TXN250113HXHBGY,2025-01-13,09:22:34,100000200,Ishaan Chauhan,564465516770,31543.03,0.0135,1.3,LOW,caller_historical_frequency (+0.48),destination_port_novelty (+0.10),destination_ip_novelty (+0.08),,train,0
TXN250120RP2618,2025-01-20,19:19:32,100000244,Arjun Menon,261747694351,40099.05,0.014,1.3,LOW,time_since_previous_transaction (+0.22),destination_port_novelty (+0.08),destination_ip_novelty (+0.07),,train,0
ATM250306MS5UJK,2025-03-06,11:59:45,100000129,Arjun Banerjee,235214583860,8162.89,0.0141,1.3,LOW,receiver_frequency (+0.38),caller_historical_frequency (+0.36),nearest_call_before_seconds (+0.14),,val,0
ATM250322Z4YGM6,2025-03-22,10:03:19,100000124,Sneha Iyer,438392570934,34017.05,0.0141,1.3,LOW,customer_history_count (+0.51),caller_historical_frequency (+0.14),amount_percentile (+0.09),,test,0
ATM250307K1F1UL,2025-03-07,12:55:03,100000257,Niraj Malhotra,563208880395,34045.77,0.0138,1.3,LOW,session_duration_deviation (+1.17),customer_history_count (+0.09),receiver_seen_before (+0.08),,val,0
TXN250313Z95UYV,2025-03-13,06:19:20,100000218,Ananya Pandey,260338985437,24134.75,0.0139,1.3,LOW,session_duration_deviation (+1.07),transaction_hour (+0.67),destination_ip_novelty (+0.07),,test,0
TXN250105KA57O8,2025-01-05,15:26:16,100000325,Kaushik Rathod,224151431059,4249.31,0.0142,1.3,LOW,imei_novelty (+1.50),cdr_imsi_imei_pair_novelty (+0.41),roaming_change (+0.24),,train,0
ATM250219VTT5NB,2025-02-19,20:07:02,100000299,Rohan Rathod,266617256633,19205.49,0.0138,1.3,LOW,customer_history_count (+0.67),hour_rarity (+0.16),caller_historical_frequency (+0.16),,train,0
ATM25032423HNYW,2025-03-24,05:36:33,100000150,Sneha Menon,346953510698,13662.31,0.0142,1.3,LOW,transaction_hour (+1.24),customer_history_count (+0.41),destination_ip_novelty (+0.07),ODD_HOUR,test,0
ATM250319HAST0J,2025-03-19,18:55:14,100000241,Priya Banerjee,235214583860,48823.82,0.0135,1.3,LOW,customer_history_count (+0.56),amount_percentile (+0.18),destination_ip_novelty (+0.08),,test,0
ATM250306QYQPTC,2025-03-06,12:23:17,100000129,Arjun Banerjee,235214583860,17714.06,0.0143,1.3,LOW,receiver_frequency (+0.45),customer_history_count (+0.40),caller_historical_frequency (+0.32),,val,0
